भारत,NNP
देश!,NN
आपल्या,PRP
सगळ्यांचा,QF
देश!,NN
भारतात,NNP
उंच,JJ
पर्वत,NN
आहेत,VM
.,SYM

घनदाट,JJ
जंगले,NN
आहेत,VM
.,SYM

लहान,JJ
मोठ्या,JJ
नद्या,NN
आहेत,VM
.,SYM

नद्यांकाठी,NN
गावे,NN
आहेत,VM
.,SYM

गावात,NN
लोक,NN
राहतात,VM
.,SYM

भारतातील,NN
लोकांचे,NN
पोशाख,NN
वेगवेगळे,JJ
असतात,VM
.,SYM

त्यांच्या,PRP
भाषा,NN
वेगवेगळ्या,XC
असतात,VM
.,SYM

ते,PRP
वेगवेगळे,JJ
सण,NN
साजरे,VM
करतात,VAUX
.,SYM

भारतात,NNP
वेगवेगळी,NN
पिके,NN
होतात,VM
.,SYM

गहू,NN
तांदूळ,NN
ज्वारी,NN
बाजरी,NN
यांसारखी,PRP
धान्ये,NN
पिकतात,VM
.,SYM

हरभरा,NN
तूर,NN
मूग,NN
वाटाणा,NN
यांसारखी,PRP
कडधान्ये,NN
पिकतात,VM
.,SYM

केळी,NN
डाळिंब,NN
संत्री,NN
मोसंबी,NN
सफरचंद,NN
अशी,NN
फळे,NN
पिकतात,VM
.,SYM

लोकांच्या,NN
आहारात,NN
तेथील,PSP
धान्ये,NN
कडधान्ये,NN
भाज्या,NN
आणि,CC
फळे,NN
असतात,VM
.,SYM

भारतात,NNP
अशी,PRP
विविधता,NN
आहे,VM
.,SYM

आपल्या,PRP
भारताचा,NNP
राष्ट्रध्वज,NN
तिरंगा,NN
आहे,VM
.,SYM

'जनगणमन',NN
हे,PRP
आपले,PRP
राष्ट्रगीत,NN
आहे,VM
.,SYM

शेतकरी,NN
शेतात,NN
कष्ट,VM
करतात,VAUX
.,SYM

कामगार,NN
कारखान्यात,NN
काम,VM
करतात,VAUX
.,SYM

सैनिक,NN
आपले,PRP
रक्षण,VM
करतात,VAUX
.,SYM

प्रत्येकजण,PRP
देशाच्या,NN
हितासाठी,NN
मनापासून,NN
प्रयत्न,VM
करतो,VAUX
.,SYM

प्रत्येकाला,PRP
वाटते,VM
भारत,NN
माझा,PRP
देश,NN
आहे,VM
.,SYM

मी,PRP
भारतीय,NNP
आहे,VM
याचा,DEM
मला,PRP
अभिमान,JJ
आहे,VM
.,SYM

