चिंटू,NNP
रोज,NN
सकाळी,NN
उशिरा,RB
उठायचा,VM
.,SYM

आईबाबा,NN
त्याला,PRP
लवकर,RB
उठवायचे,VM
.,SYM

पण,CC
छे!,INJ
चिंटू,NNP
काही,RB
उठायचा,VM
नाही,NEG
.,SYM

शाळेची,NN
घंटा,NN
वाजली,VM
की,CC
घाईघाईने,RB
अंघोळ,NN
उरकून,VM
गणवेश,NN
घालून,VM
धावतपळत,XC
शाळेत,NN
जायचा,VM
.,SYM

विस्कटलेले,JJ
केस,NN
चिपडलेले,VM
डोळे,NN
चुरगळलेले,JJ
कपडे,NN
पाहून,VM
मुले,NN
हसायची,VM
चिडवायची,VM
.,SYM

त्याला,PRP
अभ्यास,VM
करताना,VAUX
आनंद,NN
वाटायचा,VM
नाही,NEG
.,SYM

अनेकदा,QF
मुले,NN
चिंटूसोबत,NNP
खेळतही,VM
नसत,NEG
.,SYM

त्याला,PRP
आपलाच,PRP
राग,VM
यायचा,VAUX
.,SYM

तो,PRP
नाराज,VM
राहायचा,VAUX
.,SYM

तो,PRP
स्वत:वरच,PRP
रुसायचा,VM
.,SYM

काय,WQ
करावे,VM
याचा,DEM
एकटाच,NN
विचार,VM
करत,VAUX
बसायचा,VM
.,SYM

एक,QC
दिवस,NN
चिंटूला,NNP
एकटाच,NN
बसलेला,VM
पाहून,VM
त्याची,PRP
ॠतुजाताई,NNP
जवळ,PSP
आली,VM
.,SYM

चिंटूला,NNP
म्हणाली,VM
“अलबत्,NN
“चिंटू,NNP
काय,WQ
झाले,VM
रे?”,UNK
चिंटू,NNP
म्हणाला,VM
“बघ,VM
ना,NEG
माझ्याशी,DEM
कोणी,WQ
बोलत,VM
नाही,NEG
खेळत,VM
नाही,NEG
.,SYM

मला,PRP
खूप,RB
वाईट,VM
वाटते,VAUX
.,SYM
”,SYM
“अरे,INJ
एवढेच,QF
ना!,INJ
हे,PRP
बघ,VM
चिंटू,NNP
मी,NN
तुला,PRP
काय,WQ
करायचे,VM
ते,PRP
सांगते,VM
करशील,VAUX
ना,VAUX
तू?,PRP
ऐकशील,VM
ना,VAUX
माझे?”,PRP
ॠतुजा,NNP
म्हणाली,VM
.,SYM

चिंटू,NNP
म्हणाला,VM
“हो,NN
ऐकेन,VM
ना,NEG
मी,NN
सगळे,RB
सांग,VM
ना,VAUX
.,SYM
”,SYM
ॠतुजा,NNP
म्हणाली,VM
“अलबत्,NN
“हे,PRP
बघ,VM
रोज,JJ
सकाळी,NN
लवकर,RB
उठायचे,VM
.,SYM

शौचास,NN
जाऊन,VM
यायचे,VAUX
.,SYM

हात-पाय,XC
स्वच्छ,RB
धुवायचे,VM
.,SYM

दात,NN
घासायचे,VM
.,SYM

अंघोळ,NN
करायची,VM
.,SYM

स्वच्छ,JJ
कपडे,NN
घालायचे,VM
.,SYM

केस,NN
विंचरायचे,VM
.,SYM

दप्तर,NN
नीट,RB
भरायचे,VM
.,SYM

दररोज,RB
अभ्यास,VM
करायचा,VAUX
.,SYM

असे,VM
दररोज,RB
केले,VAUX
की,CC
सगळेच,PRP
तुझे,PRP
मित्र,NN
होतील,VM
.,SYM
”,SYM
चिंटूला,NNP
हे,PRP
पटले,VM
.,SYM

दुसरा,QO
दिविस,NN
उजाडला,VM
.,SYM

कोणीही,WQ
न,CC
सागंताच,VM
चिंटू,NN
सकाळी,NN
लवकर,RB
उठला,NN
.,SYM

त्रध्तुजाताईने,NNP
सांगितलेले,VM
सगळे,PRP
केले,VM
.,SYM

अभ्यासाला,VM
बसला,VM
.,SYM

आईबाबांना,XC
आनंद,NN
झाला,VAUX
.,SYM

शाळेत,NN
जाताना,VM
चिंटूने,NNP
आरशात,NN
पाहिले,VM
चिंटू,NN
सुंदर,JJ
दिसत,VM
होता,VAUX
.,SYM

तो,PRP
फारच,RB
खुशीत,NN
होता,VM
.,SYM

चिंटू,NN
नाचतच,VM
शाळेत,NN
गेला,VM
.,SYM

चिंटूभोवती,NNP
मुले,NN
गोळा,VM
झाली,VAUX
.,SYM

स्वच्छ,JJ
आणि,CC
आनंदी,NN
दिसणारा,VM
चिंटू,NNP
सगळ्यांचाच,PRP
मित्र,NN
झाला,VM
.,SYM

शिक्षकांनी,NN
चिंटूचे,NNP
कौतुक,VM
केले,VAUX
.,SYM

चिंटू,NN
आनंदाने,NN
हसू,VM
लागला,VAUX
.,SYM

