चंपक,NNP
डोंगरगावी,NN
राहायचा,VM
.,SYM

गाव,NN
सुंदर,JJ
होते,VM
.,SYM

चंपकला,NNP
गाव,NN
आवडायचे,VM
.,SYM

चंपकचे,NNP
सुरेशमामा,NNP
शहरात,NN
राहायचे,VM
.,SYM

तो,PRP
मामांकडे,NN
शहरात,NN
शिकायला,VM
गेला,VAUX
.,SYM

चंपक,NNP
शिकून,VM
मोठा,RB
झाला,VM
.,SYM

चंपकला,NNP
काम,VM
करायला,VAUX
आवडायचे,VM
.,SYM

चंपकने,NNP
नगरपालिकेची,NN
परवानगी,NN
मिळवली,VM
.,SYM

मामांनी,NN
मदत,VM
केली,VAUX
.,SYM

चंपकने,NNP
हिराबागेजवळ,NNP
केळीची,NN
गाडी,NN
उभी,VM
केली,VAUX
.,SYM

पिवळीधमक,JJ
गोड,JJ
केळी,NN
लोकांना,NN
आवडू,VM
लागली,VAUX
.,SYM

एके,QC
दिवशी,NN
एका,QC
मुलाने,NN
केळी,NN
घेतली,VM
.,SYM

त्यातील,NN
एक,QC
केळे,NN
खाऊन,VM
साल,NN
सडकेवर,NN
टाकली,VM
.,SYM

मागून,PSP
आलेले,VM
आजोबा,NN
सालीवरून,NN
घसरले,VM
पडता,VM
पडता,VM
सावरले,VM
.,SYM

चंपक,NNP
धावत,VM
मदतीला,VM
गेला,VAUX
.,SYM

आजोबांना,NN
बाजूला,PSP
नेऊन,VM
बसवले,VM
पाणी,NN
दिले,VM
.,SYM

चूक,VM
मुलाने,NN
केली;,VM
पण,CC
चूक,VM
आपलीच,PRP
समजून,NN
चंपकने,NNP
आजोबांची,NN
माफी,VM
मागितली,VAUX
.,SYM

आजोबांनी,NN
शाबासकी,JJ
दिली,VM
.,SYM

चंपकने,NNP
गाडीजवळ,NN
कचराकुंडी,NN
ठेवली,VM
.,SYM

केळी,NN
खाऊन,VM
लोक,NN
साली,NN
कचराकुंडीत,NN
टाकू,VM
लागले,VAUX
.,SYM

नगरपालिकेची,NN
कचरागाडी,NN
कचरा,NN
नेऊ,VM
लागली,VAUX
.,SYM

सडक,NN
साफ,RB
राहू,VM
लागली,VAUX
.,SYM

चंपकला,NNP
आनंद,JJ
झाला,VM
.,SYM

