चिंचपूर,NNP
नावाचे,NN
गाव,NN
होते,VM
.,SYM

गावाजवळ,NN
ओढा,NN
होता,VM
.,SYM

तिथे,PSP
एक,QC
झाड,NN
होते,VM
.,SYM

झाडाचे,NN
नाव,NN
होते,VM
वडेश,NNP
.,SYM

वडेश,NNP
उंच,JJ
उंच,JJ
वाढला,VM
होता,VAUX
.,SYM

जणू,NN
काही,NN
आभाळाला,NN
भिडला,VM
होता,VAUX
.,SYM

आजूबाजूला,XC
खूप,RB
खूप,RB
पसरला,VM
होता,VM
.,SYM
फांदीफांदीवर,XC
पानेच,NN
पाने,NN
होती,VM
.,SYM

पाने,NN
हिरवीगार,JJ
होती,VM
.,SYM

झाडाखाली,NN
थंडगार,JJ
सावलीत,NN
बसायला,VM
फारच,RB
मजा,VM
यायची,VAUX
.,SYM

झाडावर,NN
चिमणी,NN
कावळा,NN
खारुताई,NN
मैना,NN
राघू,NN
यायचे,VM
.,SYM

किलबिल,VM
करत,VAUX
बोलायचे,VM
गोड,JJ
गाणी,JJ
गायचे,VM
.,SYM

वडेशला,NNP
पाखरांची,NN
भाषा,NN
समजायची,VM
.,SYM

तो,PRP
पानांची,NN
सळसळ,RDP
करून,VM
बोलायचा,VM
आणि,CC
फडफड,RDP
करून,VM
रागवायचा,VM
.,SYM

पाखरांना,NN
पिले,NN
होती,VM
.,SYM

चिमणीचे,NN
पिलू,NN
होते,VM
चिनू,NNP
.,SYM

कावळीणीचे,NN
पिलू,NN
होते,VM
कानू,NN
.,SYM

पोपटाचे,NN
पिलू,NN
होते,VM
पिनू,NN
.,SYM

पिले,NN
लपाछपी,XC
खेळत,VM
.,SYM

पारंबी,NN
पकडून,VM
झोके,NN
घेत,VM
.,SYM

खूप,RB
दंगा,VM
करत,VAUX
.,SYM

दुपारी,NN
वडेशची,NNP
झोप,VM
मोडायची,VM
.,SYM

तो,PRP
वैतागून,VM
जायचा,VM
.,SYM

पिलांवर,NN
रागवायचा,VM
.,SYM

पिलांना,NN
सांगायचा,VM
.,SYM

उडा,VM
उंच,JJ
भूर,NN
भूर,NN
जा,VM
खूप,RB
दूर,PSP
दूर,PSP
करता,VM
खूप,RB
कटकट,RDP
निघा,VM
इथून,PSP
झटपट,RB
पिलांना,NN
वडेशचा,NNP
राग,VM
यायचा,VAUX
.,SYM

ती,PRP
वडेशचे,NNP
नाव,NN
आईबाबांना,XC
सांगायची,VM
.,SYM

नेहमी,RB
नेहमी,RB
पिलांचे,NN
बोलणे,VM
ऐकून,VM
पाखरांना,NN
वडेशचा,NNP
राग,VM
आला,VAUX
.,SYM

अचानक,RB
पाखरे,NN
दूर,PSP
निघून,VM
गेली,VAUX
.,SYM

इथे,PSP
कोणी,WQ
बोलायला,VM
नाही,NEG
.,SYM

कोणी,WQ
खेळायला,VM
नाही,NEG
.,SYM

आता,PSP
काय,WQ
करावे,VM
&,UNK
वडेशला,NNP
|,SYM
एकटे,RB
एकटे,RB
वाटू,VM
लागले,VAUX
.,SYM

हिवाळा,NN
संपला,VM
.,SYM

ऊन,NN
तापू,VM
लागले,VAUX
.,SYM

फांदीवर,NN
तांबूस,JJ
कोवळे,JJ
अंकुर,NN
दिसू,VM
लागले,VAUX
ते,PRP
हळूहळू,RDP
मोठे,JJ
झाले,VM
.,SYM

मग,CC
पोपटी,JJ
होत,AUX
गेले,VM
.,SYM

कोवळी,JJ
पाने,NN
दिसू,VM
लागली,VAUX
.,SYM

पाने,NN
हिरवीगार,JJ
झाली,VM
.,SYM

फांदीफांदीवर,XC
हिरवे,JJ
हिरवे,JJ
ठिपके,NN
दिसू,VM
लागले,VAUX
.,SYM

ते,PRP
हळूहळू,RDP
लालसर,JJ
झाले,VM
.,SYM

मग,CC
फळे,NN
लालचुटुक,JJ
झाली,VM
.,SYM

जाता,VM
येता,VM
पाखरांना,NN
फळे,NN
दिसू,VM
लागली,VAUX
.,SYM

ती,PRP
शीळ,VM
घालून,VAUX
वडेशला,NNP
हाका,VM
मारू,VM
लागली,VAUX
.,SYM

वडेशला,NNP
पाखरांची,NN
ओढ,VM
होतीच,VAUX
.,SYM

रुसवा,VM
संपला,VM
होता,VAUX
.,SYM

तो,PRP
पाखरांना,NN
बोलावू,VM
लागला,VAUX
.,SYM

यारे,NN
या,VM
सारे,PRP
या,VM
चटकन,RB
या,VM
पटकन,RB
या,VM
लाल,JJ
लाल,JJ
फळे,NN
खाऊन,VM
जा,VAUX
पाखरे,NN
बोलू,VM
लागली,VAUX
येतो,VM
येतो,VM
पटकन,RB
येतो,VM
हासत,VM
नाचत,VM
चटकन,RB
येतो,VM
गाणी,NN
गात,VM
गात,VM
येतो,VAUX
.,SYM

लाल,JJ
लाल,JJ
फळे,NN
खातो,VM
.,SYM
..
पाखरे,NN
वडेशजवळ,NNP
आली,VM
.,SYM

नवी,JJ
घरटी,NN
बांधली,VM
.,SYM

वडेशजवळ,NNP
राहू,VM
लागली,VAUX
.,SYM

वडेशला,NNP
खूप,RB
आनंद,VM
झाला,VAUX
.,SYM

मोठी,JJ
झालेली,VM
पिले,NN
पाहून,VM
वडेश,NNP
बहरून,VM
आला,VAUX
.,SYM

